1	NM_001113801.1	100.000	12	0	0	5	16	1722	1711	91	24.3
1	XM_005166883.5	100.000	12	0	0	12	23	1790	1779	91	24.3
1	NM_205648.1	100.000	12	0	0	4	15	677	666	91	24.3
1	XM_068223640.1	100.000	12	0	0	4	15	3892	3881	91	24.3
1	XM_005167043.5	100.000	12	0	0	2	13	631	620	91	24.3
1	XM_068215113.1	100.000	12	0	0	4	15	215	204	91	24.3
1	XM_068223644.1	100.000	12	0	0	4	15	4072	4061	91	24.3
1	NM_001309329.1	93.750	16	1	0	8	23	280	265	91	24.3
1	NM_001423976.1	100.000	12	0	0	3	14	2050	2039	91	24.3
1	XM_021478970.2	100.000	12	0	0	4	15	3871	3860	91	24.3
1	XM_068214503.1	100.000	12	0	0	3	14	64	53	91	24.3
1	XM_005158886.3	93.750	16	1	0	8	23	232	217	91	24.3
1	NM_001123285.1	100.000	12	0	0	12	23	1843	1832	91	24.3
1	XM_009298925.4	100.000	12	0	0	14	25	5125	5114	91	24.3
1	NM_001168350.1	100.000	12	0	0	8	19	296	285	91	24.3
1	XM_068215501.1	100.000	12	0	0	12	23	2229	2218	91	24.3
1	XM_068217267.1	100.000	12	0	0	4	15	1075	1064	91	24.3
1	XM_002665144.7	87.500	24	3	0	2	25	552	529	91	24.3
1	XM_695007.9	100.000	12	0	0	7	18	1075	1064	91	24.3
1	XM_005162157.5	100.000	12	0	0	8	19	1748	1737	91	24.3
1	XM_068215499.1	100.000	12	0	0	12	23	2104	2093	91	24.3
1	NM_001161447.2	100.000	12	0	0	7	18	6945	6934	91	24.3
1	NM_001005773.3	100.000	12	0	0	7	18	4871	4860	91	24.3
1	XM_009302238.4	100.000	12	0	0	9	20	2728	2717	91	24.3
1	NM_001386626.1	100.000	12	0	0	8	19	1656	1645	91	24.3
1	XM_068215500.1	100.000	12	0	0	12	23	2032	2021	91	24.3
1	XM_005158556.5	100.000	12	0	0	4	15	1274	1263	91	24.3
1	XM_009301436.4	100.000	12	0	0	4	15	7136	7125	91	24.3
1	NM_001351668.1	100.000	12	0	0	8	19	2208	2197	91	24.3
1	NM_001024220.1	100.000	12	0	0	9	20	382	371	91	24.3
1	XM_021480215.2	100.000	12	0	0	4	15	1811	1800	91	24.3
1	XM_009296464.4	100.000	12	0	0	4	15	885	874	91	24.3
1	XM_021468461.2	100.000	12	0	0	12	23	2038	2027	91	24.3
1	XM_017352883.3	100.000	12	0	0	2	13	2127	2116	91	24.3
1	XM_021477856.2	100.000	12	0	0	4	15	1692	1681	91	24.3
1	XM_068222895.1	100.000	12	0	0	7	18	1178	1167	91	24.3
1	XM_005160733.5	100.000	12	0	0	12	23	1966	1955	91	24.3
1	NM_001030124.1	100.000	12	0	0	12	23	2587	2576	91	24.3
1	XR_011009888.1	100.000	12	0	0	2	13	1595	1584	91	24.3
1	XM_068224605.1	100.000	12	0	0	13	24	582	571	91	24.3
1	XM_005157476.5	100.000	12	0	0	7	18	660	649	91	24.3
1	NM_200454.1	100.000	12	0	0	8	19	1775	1764	91	24.3
1	NM_001013518.1	100.000	12	0	0	6	17	437	426	91	24.3
1	XM_068224269.1	100.000	12	0	0	7	18	1481	1470	91	24.3
1	XM_068224269.1	100.000	12	0	0	2	13	6499	6488	91	24.3
1	XM_068223643.1	100.000	12	0	0	4	15	3865	3854	91	24.3
1	NM_212665.1	100.000	12	0	0	11	22	72	61	91	24.3
1	XM_021468220.2	93.750	16	1	0	5	20	11504	11489	91	24.3
1	XM_005157474.5	100.000	12	0	0	7	18	659	648	91	24.3
1	XM_021472387.2	100.000	12	0	0	7	18	1481	1470	91	24.3
1	XM_021472387.2	100.000	12	0	0	2	13	6499	6488	91	24.3
1	XM_068212889.1	100.000	12	0	0	4	15	4597	4586	91	24.3
1	XM_005165289.2	93.750	16	1	0	9	24	1086	1071	91	24.3
1	XM_021480353.2	100.000	12	0	0	12	23	264	253	91	24.3
1	XM_068216715.1	100.000	12	0	0	6	17	887	876	91	24.3
1	XM_017352030.3	100.000	12	0	0	14	25	7199	7188	91	24.3
1	XM_009307267.4	100.000	12	0	0	7	18	6934	6923	91	24.3
1	XM_003199417.5	100.000	12	0	0	11	22	2016	2005	91	24.3
1	XM_021472701.2	100.000	12	0	0	7	18	8427	8416	91	24.3
1	XM_005165291.5	93.750	16	1	0	9	24	1023	1008	91	24.3
1	XM_005166257.5	100.000	12	0	0	13	24	5133	5122	91	24.3
1	XM_068221879.1	100.000	12	0	0	7	18	5661	5650	91	24.3
1	XM_021478974.2	100.000	12	0	0	4	15	3796	3785	91	24.3
1	NM_001080588.1	100.000	12	0	0	9	20	2757	2746	91	24.3
1	XM_068224204.1	93.750	16	1	0	9	24	16219	16204	91	24.3
1	NM_200081.2	93.750	16	1	0	8	23	280	265	91	24.3
1	XM_068221424.1	100.000	12	0	0	4	15	6968	6957	91	24.3
1	XM_005170181.5	100.000	12	0	0	12	23	2684	2673	91	24.3
1	XM_005166593.4	100.000	12	0	0	11	22	231	220	91	24.3
1	XM_068224202.1	93.750	16	1	0	9	24	16228	16213	91	24.3
1	XM_005156709.5	100.000	12	0	0	7	18	8427	8416	91	24.3
1	XM_693882.10	100.000	12	0	0	9	20	960	949	91	24.3
1	XM_068224207.1	93.750	16	1	0	9	24	16111	16096	91	24.3
1	XM_005163497.5	100.000	12	0	0	6	17	414	403	91	24.3
1	XM_068218280.1	100.000	12	0	0	7	18	5667	5656	91	24.3
1	XM_068222333.1	100.000	12	0	0	4	15	298	287	91	24.3
1	XM_005157550.5	100.000	12	0	0	4	15	4252	4241	91	24.3
1	XM_688458.9	100.000	12	0	0	4	15	638	627	91	24.3
1	XM_005165292.5	93.750	16	1	0	9	24	1040	1025	91	24.3
1	XM_005166258.5	100.000	12	0	0	13	24	5115	5104	91	24.3
1	XM_068224208.1	93.750	16	1	0	9	24	16075	16060	91	24.3
1	XM_068218728.1	100.000	12	0	0	7	18	8349	8338	91	24.3
1	XM_005168922.5	100.000	12	0	0	4	15	1692	1681	91	24.3
1	XM_068224265.1	100.000	12	0	0	11	22	2016	2005	91	24.3
1	XM_005158885.4	93.750	16	1	0	8	23	232	217	91	24.3
1	XM_021481452.2	100.000	12	0	0	7	18	4270	4259	91	24.3
1	NM_001045001.1	100.000	12	0	0	4	15	609	598	91	24.3
1	NM_001080085.1	100.000	12	0	0	4	15	2961	2950	91	24.3
1	NM_200989.1	100.000	12	0	0	11	22	22	11	91	24.3
1	XM_068223641.1	100.000	12	0	0	4	15	3886	3875	91	24.3
1	XM_068223668.1	93.750	16	1	0	1	16	4174	4159	91	24.3
1	XM_005158887.4	93.750	16	1	0	8	23	232	217	91	24.3
1	XM_021467505.2	100.000	12	0	0	6	17	351	340	91	24.3
1	XM_009307270.4	100.000	12	0	0	5	16	152	141	91	24.3
1	XM_009304874.4	93.750	16	1	0	1	16	4102	4087	91	24.3
1	XM_005157473.5	100.000	12	0	0	7	18	660	649	91	24.3
1	XM_005162394.4	100.000	12	0	0	8	19	1434	1423	91	24.3
1	NM_205673.1	93.750	16	1	0	9	24	1086	1071	91	24.3
1	XM_021481456.2	100.000	12	0	0	7	18	4637	4626	91	24.3
1	XM_068224606.1	100.000	12	0	0	13	24	585	574	91	24.3
1	XM_021467507.2	100.000	12	0	0	6	17	351	340	91	24.3
1	XM_068221423.1	100.000	12	0	0	4	15	6781	6770	91	24.3
1	XR_011010878.1	100.000	12	0	0	6	17	3110	3099	91	24.3
1	XM_068222784.1	100.000	12	0	0	7	18	6155	6144	91	24.3
1	XM_005169898.5	100.000	12	0	0	6	17	360	349	91	24.3
1	XM_005160731.5	100.000	12	0	0	12	23	2235	2224	91	24.3
1	XM_068223642.1	100.000	12	0	0	4	15	3927	3916	91	24.3
1	XM_009302237.4	100.000	12	0	0	9	20	2713	2702	91	24.3
1	XM_005173430.5	100.000	12	0	0	5	16	1888	1877	91	24.3
1	XM_017358932.3	100.000	12	0	0	3	14	2616	2605	91	24.3
1	XM_021468448.2	100.000	12	0	0	12	23	2720	2709	91	24.3
1	XM_005160730.5	100.000	12	0	0	12	23	2163	2152	91	24.3
1	XM_009305569.3	100.000	12	0	0	7	18	6914	6903	91	24.3
1	XM_021468449.2	100.000	12	0	0	12	23	2639	2628	91	24.3
1	XM_009291496.4	100.000	12	0	0	7	18	658	647	91	24.3
1	NM_001327875.1	100.000	12	0	0	4	15	5263	5252	91	24.3
1	NM_001302220.1	100.000	12	0	0	8	19	1103	1092	91	24.3
1	XM_068213715.1	100.000	12	0	0	4	15	4252	4241	91	24.3
1	XM_068221878.1	100.000	12	0	0	7	18	5667	5656	91	24.3
1	XM_009307269.4	100.000	12	0	0	5	16	152	141	91	24.3
1	XM_017351209.3	100.000	12	0	0	4	15	1205	1194	91	24.3
1	XM_068219845.1	100.000	12	0	0	5	16	1055	1044	91	24.3
1	NM_001030164.1	100.000	12	0	0	12	23	1202	1191	91	24.3
1	XM_009298617.4	100.000	12	0	0	6	17	422	411	91	24.3
1	XM_068216716.1	100.000	12	0	0	6	17	459	448	91	24.3
1	NM_001329912.1	100.000	12	0	0	4	15	3475	3464	91	24.3
1	XM_068213023.1	100.000	12	0	0	7	18	6914	6903	91	24.3
1	XM_068218281.1	100.000	12	0	0	7	18	5661	5650	91	24.3
1	XM_003198542.6	93.750	16	1	0	10	25	799	784	91	24.3
1	NM_001080012.1	100.000	12	0	0	7	18	2519	2508	91	24.3
1	XM_021467506.2	100.000	12	0	0	6	17	351	340	91	24.3
1	XM_009299527.4	93.750	16	1	0	10	25	799	784	91	24.3
1	XM_009299527.4	93.750	16	1	0	10	25	967	952	91	24.3
1	XM_005166594.4	100.000	12	0	0	11	22	231	220	91	24.3
1	NM_200133.1	100.000	12	0	0	8	19	1323	1312	91	24.3
1	NM_001305553.1	93.750	16	1	0	6	21	1428	1413	91	24.3
1	XM_017351000.3	100.000	12	0	0	7	18	4538	4527	91	24.3
1	NM_001386455.1	100.000	12	0	0	6	17	963	952	91	24.3
1	NM_001082805.1	100.000	12	0	0	4	15	651	640	91	24.3
1	NM_200555.2	100.000	12	0	0	13	24	1070	1059	91	24.3
1	NM_001423865.1	93.750	16	1	0	9	24	258	243	91	24.3
1	NM_001009556.1	93.750	16	1	0	3	18	1519	1504	91	24.3
1	NM_001201566.2	100.000	12	0	0	4	15	4357	4346	91	24.3
1	XM_068224201.1	93.750	16	1	0	9	24	16228	16213	91	24.3
1	XM_009291754.4	100.000	12	0	0	2	13	1317	1306	91	24.3
1	XM_005157475.5	100.000	12	0	0	7	18	659	648	91	24.3
1	NM_001113555.1	100.000	12	0	0	7	18	350	339	91	24.3
1	XM_068224203.1	93.750	16	1	0	9	24	16228	16213	91	24.3
1	XM_005160735.5	100.000	12	0	0	12	23	1786	1775	91	24.3
1	NM_001077171.2	100.000	12	0	0	8	19	1260	1249	91	24.3
1	XM_001921741.6	100.000	12	0	0	7	18	5994	5983	91	24.3
1	XM_068224604.1	100.000	12	0	0	13	24	581	570	91	24.3
1	XM_068217405.1	100.000	12	0	0	13	24	4680	4669	91	24.3
1	NM_001386454.1	100.000	12	0	0	6	17	963	952	91	24.3
1	NM_001001730.2	100.000	12	0	0	4	15	222	211	91	24.3
1	XM_005165288.5	93.750	16	1	0	9	24	1062	1047	91	24.3
1	XM_068224205.1	93.750	16	1	0	9	24	16207	16192	91	24.3
1	XM_021481455.2	100.000	12	0	0	7	18	4649	4638	91	24.3
1	NM_001128336.1	100.000	12	0	0	2	13	553	542	91	24.3
1	XM_005165293.2	93.750	16	1	0	9	24	1047	1032	91	24.3
1	XM_068224200.1	93.750	16	1	0	9	24	16231	16216	91	24.3
1	NM_001042745.1	100.000	12	0	0	4	15	6915	6904	91	24.3
1	XM_017352031.3	100.000	12	0	0	14	25	7130	7119	91	24.3
1	NM_200326.1	100.000	12	0	0	7	18	1178	1167	91	24.3
2	NM_131875.1	100.000	25	0	0	1	25	52	28	1.59e-06	50.1
2	XM_068212857.1	100.000	13	0	0	10	22	6663	6651	23	26.3
2	XM_068212861.1	100.000	13	0	0	10	22	6524	6512	23	26.3
2	XM_021472919.2	100.000	13	0	0	9	21	948	936	23	26.3
2	NM_001110398.1	100.000	13	0	0	13	25	1401	1389	23	26.3
2	XM_005157440.5	100.000	13	0	0	9	21	948	936	23	26.3
2	XM_021472918.2	100.000	13	0	0	9	21	948	936	23	26.3
2	XM_068212856.1	100.000	13	0	0	10	22	6696	6684	23	26.3
2	XM_068218787.1	100.000	13	0	0	9	21	948	936	23	26.3
2	XM_068218788.1	100.000	13	0	0	9	21	648	636	23	26.3
2	XR_002459343.2	100.000	13	0	0	13	25	1312	1300	23	26.3
2	XM_068212858.1	100.000	13	0	0	10	22	6691	6679	23	26.3
2	XM_068212859.1	100.000	13	0	0	10	22	6636	6624	23	26.3
2	XM_068212860.1	100.000	13	0	0	10	22	6603	6591	23	26.3
2	XM_009291573.4	100.000	13	0	0	9	21	948	936	23	26.3
2	XM_021472920.2	100.000	13	0	0	9	21	948	936	23	26.3
2	XR_011011437.1	100.000	13	0	0	13	25	2551	2539	23	26.3
2	XM_005156556.5	100.000	13	0	0	10	22	6529	6517	23	26.3
2	XM_068213691.1	100.000	13	0	0	9	21	648	636	23	26.3
2	XM_005157439.5	100.000	13	0	0	9	21	948	936	23	26.3
2	NM_001105701.1	100.000	13	0	0	6	18	2449	2437	23	26.3
2	NM_001002153.3	100.000	13	0	0	9	21	683	671	23	26.3
2	XM_068212862.1	100.000	13	0	0	10	22	6691	6679	23	26.3
2	NM_001167855.2	100.000	13	0	0	9	21	594	582	23	26.3
2	XM_002667083.4	100.000	12	0	0	12	23	1127	1116	91	24.3
2	NM_212807.1	100.000	12	0	0	14	25	1082	1071	91	24.3
2	XM_021471082.2	100.000	12	0	0	14	25	1314	1303	91	24.3
2	NM_212913.2	100.000	12	0	0	14	25	1105	1094	91	24.3
2	XM_068224073.1	100.000	12	0	0	14	25	4208	4197	91	24.3
2	XR_011015791.1	100.000	12	0	0	8	19	1698	1687	91	24.3
2	XR_011015057.1	100.000	12	0	0	8	19	1664	1653	91	24.3
2	XM_021469255.2	100.000	12	0	0	14	25	1171	1160	91	24.3
2	XR_224337.5	100.000	12	0	0	8	19	228	217	91	24.3
2	XM_068224071.1	100.000	12	0	0	14	25	4268	4257	91	24.3
2	XM_021473166.2	100.000	12	0	0	1	12	3933	3922	91	24.3
2	XM_068223350.1	100.000	12	0	0	1	12	327	316	91	24.3
2	XM_009303461.4	100.000	12	0	0	3	14	49	38	91	24.3
2	XR_011015059.1	100.000	12	0	0	8	19	1664	1653	91	24.3
2	NM_001003989.2	100.000	12	0	0	1	12	123	112	91	24.3
2	XR_011015058.1	100.000	12	0	0	8	19	1664	1653	91	24.3
2	XM_001920546.6	100.000	12	0	0	14	25	2825	2814	91	24.3
2	XM_677774.10	100.000	12	0	0	13	24	3282	3271	91	24.3
2	XM_017354280.3	100.000	12	0	0	14	25	3315	3304	91	24.3
2	XR_011016480.1	100.000	12	0	0	8	19	1698	1687	91	24.3
2	XM_017358168.3	100.000	12	0	0	14	25	4118	4107	91	24.3
2	XM_068224072.1	100.000	12	0	0	14	25	3961	3950	91	24.3
2	XM_017358169.3	100.000	12	0	0	14	25	3961	3950	91	24.3
2	XM_017358170.3	100.000	12	0	0	14	25	3901	3890	91	24.3
2	XM_021479524.2	100.000	12	0	0	14	25	4021	4010	91	24.3
2	XM_001921192.6	100.000	12	0	0	6	17	1018	1007	91	24.3
2	XM_001334553.9	100.000	12	0	0	12	23	2943	2932	91	24.3
3	NM_131875.1	100.000	25	0	0	1	25	79	55	1.59e-06	50.1
3	NM_001431298.1	100.000	14	0	0	10	23	619	606	5.8	28.2
3	NM_201143.2	100.000	14	0	0	11	24	175	162	5.8	28.2
3	NR_170137.1	100.000	14	0	0	6	19	153	140	5.8	28.2
3	XM_021470663.2	100.000	13	0	0	13	25	30	18	23	26.3
3	XM_068223241.1	94.118	17	1	0	9	25	2009	1993	23	26.3
3	XM_068213237.1	94.118	17	1	0	1	17	428	412	23	26.3
3	XM_021470045.2	100.000	13	0	0	10	22	5232	5220	23	26.3
3	XM_692614.7	94.118	17	1	0	9	25	1995	1979	23	26.3
3	XM_017358907.3	100.000	13	0	0	7	19	2245	2233	23	26.3
3	XM_068224602.1	100.000	13	0	0	13	25	2618	2606	23	26.3
3	XM_068221789.1	100.000	13	0	0	2	14	2018	2006	23	26.3
3	XM_068212982.1	100.000	13	0	0	7	19	1255	1243	23	26.3
3	XM_017354204.3	100.000	13	0	0	9	21	472	460	23	26.3
3	XM_021470044.2	100.000	13	0	0	10	22	5295	5283	23	26.3
3	XM_021466547.2	100.000	13	0	0	10	22	606	594	23	26.3
3	XM_068217031.1	94.118	17	1	0	9	25	479	463	23	26.3
3	XM_068212981.1	100.000	13	0	0	7	19	1275	1263	23	26.3
3	XM_017358846.3	100.000	13	0	0	10	22	1589	1577	23	26.3
3	NM_001258409.1	100.000	13	0	0	11	23	868	856	23	26.3
3	NM_001104939.2	100.000	13	0	0	1	13	314	302	23	26.3
3	XM_021473837.2	100.000	13	0	0	9	21	472	460	23	26.3
3	XM_005160050.5	100.000	13	0	0	1	13	206	194	23	26.3
3	XM_005160051.5	100.000	13	0	0	1	13	723	711	23	26.3
3	NM_001327989.1	100.000	13	0	0	2	14	2320	2308	23	26.3
3	XM_009297958.4	100.000	13	0	0	9	21	472	460	23	26.3
3	XM_068214785.1	100.000	13	0	0	1	13	342	330	23	26.3
3	XM_005169941.5	100.000	13	0	0	1	13	367	355	23	26.3
3	XM_021473836.2	100.000	13	0	0	9	21	472	460	23	26.3
3	XM_021470046.2	100.000	13	0	0	10	22	5031	5019	23	26.3
3	XM_001921839.8	100.000	13	0	0	10	22	1589	1577	23	26.3
3	XM_001346099.8	100.000	13	0	0	11	23	2447	2435	23	26.3
3	XM_009307042.4	100.000	13	0	0	7	19	1256	1244	23	26.3
3	XM_068214784.1	100.000	13	0	0	1	13	342	330	23	26.3
3	XM_017351934.3	100.000	13	0	0	1	13	346	334	23	26.3
3	XM_001919305.8	100.000	13	0	0	10	22	5247	5235	23	26.3
3	XM_684239.8	100.000	13	0	0	1	13	345	333	23	26.3
3	NM_001030067.3	94.118	17	1	0	9	25	386	370	23	26.3
3	NM_001362340.1	100.000	13	0	0	13	25	2637	2625	23	26.3
3	XR_224512.4	100.000	13	0	0	10	22	371	359	23	26.3
3	NM_001045158.1	100.000	12	0	0	14	25	5167	5156	91	24.3
3	XM_005158472.5	100.000	12	0	0	12	23	2641	2630	91	24.3
3	XM_068217410.1	100.000	12	0	0	1	12	22	11	91	24.3
3	XM_009299383.4	100.000	12	0	0	8	19	2305	2294	91	24.3
3	NM_001326689.1	100.000	12	0	0	2	13	969	958	91	24.3
3	XM_009299384.4	100.000	12	0	0	8	19	2417	2406	91	24.3
3	XM_021470518.2	100.000	12	0	0	1	12	22	11	91	24.3
3	XM_068221669.1	100.000	12	0	0	4	15	2166	2155	91	24.3
3	XM_021473371.2	100.000	12	0	0	8	19	6510	6499	91	24.3
3	NM_001080591.1	100.000	12	0	0	2	13	969	958	91	24.3
3	XM_068213672.1	100.000	12	0	0	13	24	1765	1754	91	24.3
3	XM_009291786.4	100.000	12	0	0	7	18	4887	4876	91	24.3
3	XM_068224783.1	100.000	12	0	0	1	12	1661	1650	91	24.3
3	XM_068217407.1	100.000	12	0	0	1	12	22	11	91	24.3
3	XM_021471854.2	100.000	12	0	0	11	22	933	922	91	24.3
3	XM_068216501.1	100.000	12	0	0	6	17	394	383	91	24.3
3	XM_009300173.4	100.000	12	0	0	14	25	5269	5258	91	24.3
3	XM_003198835.6	100.000	12	0	0	1	12	775	764	91	24.3
3	NM_001004109.2	100.000	12	0	0	7	18	256	245	91	24.3
3	XM_021478399.2	100.000	12	0	0	7	18	2340	2329	91	24.3
3	NM_200241.2	100.000	12	0	0	10	21	1461	1450	91	24.3
3	NM_001110285.2	100.000	12	0	0	2	13	602	591	91	24.3
3	XM_068223123.1	100.000	12	0	0	2	13	2083	2072	91	24.3
3	XM_021477291.2	100.000	12	0	0	11	22	2994	2983	91	24.3
3	XM_005167409.3	100.000	12	0	0	7	18	1913	1902	91	24.3
3	XM_009301789.4	100.000	12	0	0	2	13	974	963	91	24.3
3	XM_021467660.2	100.000	12	0	0	1	12	1121	1110	91	24.3
3	XM_009299382.4	100.000	12	0	0	8	19	2311	2300	91	24.3
3	NM_001039807.1	100.000	12	0	0	2	13	893	882	91	24.3
3	XM_021471412.2	100.000	12	0	0	8	19	2009	1998	91	24.3
3	XM_683781.7	93.750	16	1	0	8	23	3352	3337	91	24.3
3	XM_005164016.5	100.000	12	0	0	9	20	98	87	91	24.3
3	XM_068224662.1	100.000	12	0	0	13	24	2611	2600	91	24.3
3	XM_021477098.2	100.000	12	0	0	4	15	2166	2155	91	24.3
3	XM_005165527.5	100.000	12	0	0	2	13	1602	1591	91	24.3
3	XM_068224781.1	100.000	12	0	0	1	12	2082	2071	91	24.3
3	XM_009301787.4	100.000	12	0	0	2	13	1603	1592	91	24.3
3	XM_068219729.1	100.000	12	0	0	14	25	5314	5303	91	24.3
3	XM_068219228.1	100.000	12	0	0	2	13	1736	1725	91	24.3
3	XM_017352696.3	100.000	12	0	0	14	25	1400	1389	91	24.3
3	XM_009291417.4	100.000	12	0	0	9	20	463	452	91	24.3
3	XM_068217409.1	100.000	12	0	0	1	12	22	11	91	24.3
3	XM_068223122.1	100.000	12	0	0	2	13	1748	1737	91	24.3
3	XM_005171187.5	100.000	12	0	0	13	24	4250	4239	91	24.3
3	XM_009301788.4	100.000	12	0	0	2	13	1606	1595	91	24.3
3	XM_009294238.4	100.000	12	0	0	11	22	3430	3419	91	24.3
